"S_No","Short Postcode","Population","LSOA Code","Postcode","Town/City","District","County"
2041,"TN4 0",9053,"E01024848","TN4 0NU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2042,"TN4 0",9053,"E01024848","TN4 0NU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2043,"TN4 0",9053,"E01024848","TN4 0NU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2044,"TN4 0",9053,"E01024848","TN4 0NU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2045,"TN4 0",9053,"E01024848","TN4 0NU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2046,"TN4 0",9053,"E01024848","TN4 0NU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2047,"TN4 0",9053,"E01024848","TN4 0NU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2048,"TN4 0",9053,"E01024848","TN4 0NX","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2049,"TN4 0",9053,"E01024848","TN4 0NX","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2050,"TN4 0",9053,"E01024848","TN4 0NX","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2051,"TN4 0",9053,"E01024848","TN4 0NX","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2052,"TN4 0",9053,"E01024849","TN4 0PA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2053,"TN4 0",9053,"E01024849","TN4 0PA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2054,"TN4 0",9053,"E01024849","TN4 0PB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2055,"TN4 0",9053,"E01024849","TN4 0PB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2056,"TN4 0",9053,"E01024849","TN4 0PB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2057,"TN4 0",9053,"E01024849","TN4 0PB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2058,"TN4 0",9053,"E01024849","TN4 0PB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2059,"TN4 0",9053,"E01024844","TN4 0PL","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2060,"TN4 0",9053,"E01024849","TN4 0PX","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2061,"TN4 0",9053,"E01024849","TN4 0QA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2062,"TN4 0",9053,"E01024849","TN4 0QQ","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2063,"TN4 0",9053,"E01024849","TN4 0QQ","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2064,"TN4 0",9053,"E01024850","TN4 0RU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2065,"TN4 0",9053,"E01024850","TN4 0RU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2066,"TN4 0",9053,"E01024850","TN4 0RU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2067,"TN4 0",9053,"E01024849","TN4 0RX","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2068,"TN4 0",9053,"E01024849","TN4 0SA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2069,"TN4 0",9053,"E01024849","TN4 0SA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2070,"TN4 0",9053,"E01024849","TN4 0SA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2071,"TN4 0",9053,"E01024849","TN4 0SA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2072,"TN4 0",9053,"E01024849","TN4 0SA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2073,"TN4 0",9053,"E01024849","TN4 0SA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2074,"TN4 0",9053,"E01024848","TN4 0SQ","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2075,"TN4 0",9053,"E01024848","TN4 0SQ","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2076,"TN4 0",9053,"E01024848","TN4 0SQ","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2077,"TN4 0",9053,"E01024854","TN4 0XB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2078,"TN4 0",9053,"E01024854","TN4 0XB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2079,"TN4 8",9096,"E01024831","TN4 8PA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2080,"TN4 8",9096,"E01024831","TN4 8PA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2081,"TN4 8",9096,"E01024831","TN4 8PA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2082,"TN4 8",9096,"E01024831","TN4 8PA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2083,"TN4 8",9096,"E01024831","TN4 8PB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2084,"TN4 8",9096,"E01024831","TN4 8PB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2085,"TN4 8",9096,"E01024831","TN4 8PB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2086,"TN4 8",9096,"E01024831","TN4 8RF","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2087,"TN4 8",9096,"E01024831","TN4 8RF","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2088,"TN4 8",9096,"E01024831","TN4 8RF","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2089,"TN4 8",9096,"E01024831","TN4 8RF","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2090,"TN4 9",14090,"E01024847","TN4 9BP","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2091,"TN4 9",14090,"E01024847","TN4 9BP","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2092,"TN4 9",14090,"E01024847","TN4 9BP","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2093,"TN4 9",14090,"E01024847","TN4 9EG","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT"
2094,"TN5 7",3873,"E01024804","TN5 7QE","WADHURST","TUNBRIDGE WELLS","KENT"
2095,"TN5 7",3873,"E01024804","TN5 7QE","WADHURST","TUNBRIDGE WELLS","KENT"
2096,"TN8 5",5213,"E01024430","TN8 5QB","EDENBRIDGE","SEVENOAKS","KENT"
2097,"TN8 5",5213,"E01024430","TN8 5QJ","EDENBRIDGE","SEVENOAKS","KENT"
2098,"TN8 5",5213,"E01024430","TN8 5QJ","EDENBRIDGE","SEVENOAKS","KENT"
2099,"TN8 5",5213,"E01030822","TN8 5QS","EDENBRIDGE","TANDRIDGE","SURREY"
2100,"TN8 6",4838,"E01024419","TN8 6NP","EDENBRIDGE","SEVENOAKS","KENT"
2101,"TN8 6",4838,"E01024420","TN8 6NR","EDENBRIDGE","SEVENOAKS","KENT"
2102,"TN8 6",4838,"E01024420","TN8 6NS","EDENBRIDGE","SEVENOAKS","KENT"
2103,"TN8 6",4838,"E01024420","TN8 6PL","EDENBRIDGE","SEVENOAKS","KENT"
2104,"TN8 6",4838,"E01024420","TN8 6PL","EDENBRIDGE","SEVENOAKS","KENT"
2105,"TN8 6",4838,"E01024420","TN8 6PL","EDENBRIDGE","SEVENOAKS","KENT"
2106,"TN8 6",4838,"E01024420","TN8 6PL","EDENBRIDGE","SEVENOAKS","KENT"
2107,"TN8 6",4838,"E01024484","TN8 6RB","EDENBRIDGE","SEVENOAKS","KENT"
2108,"TN8 6",4838,"E01024484","TN8 6RB","EDENBRIDGE","SEVENOAKS","KENT"
2109,"TN8 6",4838,"E01024484","TN8 6RD","EDENBRIDGE","SEVENOAKS","KENT"
2110,"TN8 6",4838,"E01024484","TN8 6RL","EDENBRIDGE","SEVENOAKS","KENT"
2111,"TN8 6",4838,"E01024484","TN8 6SR","EDENBRIDGE","SEVENOAKS","KENT"
2112,"TN8 7",2629,"E01024455","TN8 7AB","EDENBRIDGE","SEVENOAKS","KENT"
2113,"TN8 7",2629,"E01024455","TN8 7AD","EDENBRIDGE","SEVENOAKS","KENT"
2114,"TN8 7",2629,"E01024455","TN8 7BN","EDENBRIDGE","SEVENOAKS","KENT"
2115,"TN8 7",2629,"E01024455","TN8 7BP","EDENBRIDGE","SEVENOAKS","KENT"
2116,"TN8 7",2629,"E01024455","TN8 7BS","EDENBRIDGE","SEVENOAKS","KENT"
2117,"TN8 7",2629,"E01024455","TN8 7BS","EDENBRIDGE","SEVENOAKS","KENT"
2118,"TN8 7",2629,"E01024420","TN8 7DU","EDENBRIDGE","SEVENOAKS","KENT"
2119,"TN8 7",2629,"E01024420","TN8 7DX","EDENBRIDGE","SEVENOAKS","KENT"
2120,"TN8 7",2629,"E01024420","TN8 7ET","EDENBRIDGE","SEVENOAKS","KENT"
2121,"TN8 7",2629,"E01024420","TN8 7HW","EDENBRIDGE","SEVENOAKS","KENT"
2122,"TN8 7",2629,"E01024420","TN8 7JQ","EDENBRIDGE","SEVENOAKS","KENT"
2123,"TN8 7",2629,"E01024420","TN8 7JR","EDENBRIDGE","SEVENOAKS","KENT"
2124,"TN8 7",2629,"E01024420","TN8 7JR","EDENBRIDGE","SEVENOAKS","KENT"
2125,"TN8 7",2629,"E01024420","TN8 7LQ","EDENBRIDGE","SEVENOAKS","KENT"
2126,"TN8 7",2629,"E01024420","TN8 7LU","EDENBRIDGE","SEVENOAKS","KENT"
2127,"TN8 7",2629,"E01024455","TN8 7NE","EDENBRIDGE","SEVENOAKS","KENT"
2128,"TN8 7",2629,"E01024420","TN8 7NP","EDENBRIDGE","SEVENOAKS","KENT"
2129,"TN8 7",2629,"E01024420","TN8 7NP","EDENBRIDGE","SEVENOAKS","KENT"
2130,"TN8 7",2629,"E01024420","TN8 7NP","EDENBRIDGE","SEVENOAKS","KENT"
2131,"TN8 7",2629,"E01024420","TN8 7NP","EDENBRIDGE","SEVENOAKS","KENT"
2132,"TN8 7",2629,"E01024455","TN8 7NS","EDENBRIDGE","SEVENOAKS","KENT"
2133,"TN8 7",2629,"E01024455","TN8 7PB","EDENBRIDGE","SEVENOAKS","KENT"
2134,"TN8 7",2629,"E01024455","TN8 7PB","EDENBRIDGE","SEVENOAKS","KENT"
2135,"TN8 7",2629,"E01024455","TN8 7PB","EDENBRIDGE","SEVENOAKS","KENT"
2136,"TN8 7",2629,"E01024455","TN8 7PG","EDENBRIDGE","SEVENOAKS","KENT"
2137,"TN8 7",2629,"E01024420","TN8 7PR","EDENBRIDGE","SEVENOAKS","KENT"
